Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lil Tomate,2023-11-29 04:48:15,00:00:04,Autoplayed: user action: None; ,Grey's Anatomy: Season 1 - CLM 10,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Lil Tomate,2023-11-29 04:47:34,00:00:32,Autoplayed: user action: None; ,Season 2 Informative Clip 2: High on the Hog: How African American Cuisine Transformed America,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:32,00:00:32,US (United States)
Lil Tomate,2023-11-29 04:46:16,00:01:04,Autoplayed: user action: None; ,Trailer: Leo,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:04,00:01:04,US (United States)
Lil Tomate,2023-11-29 04:45:55,00:00:08,Autoplayed: user action: None; ,Downton Abbey_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Lil Tomate,2023-11-29 04:45:40,00:00:12,Autoplayed: user action: None; ,Rebellion (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,00:00:13,US (United States)
Lil Tomate,2023-11-29 04:45:14,00:00:02,Autoplayed: user action: None; ,Vikings: Valhalla: Season 1: The Greenlanders (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:03,00:00:03,US (United States)
Lil Tomate,2023-11-29 04:44:42,00:00:11,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 13: The Empress,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Lil Tomate,2023-11-29 04:44:30,00:00:05,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: Transatlantic,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-11-29 04:44:00,00:00:13,Autoplayed: user action: None; ,Velvet: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,Not latest view,US (United States)
Lil Tomate,2023-11-29 01:44:34,00:59:16,Autoplayed: user action: User_Interaction; ,The Fall of the House of Usher: Limited Series: Goldbug (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:54:31,00:54:31,US (United States)
Lil Tomate,2023-11-29 00:46:58,00:57:35,Autoplayed: user action: User_Interaction; ,The Fall of the House of Usher: Limited Series: The Tell-Tale Heart (Episode 5),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:57:35,00:57:35,US (United States)
Lil Tomate,2023-11-29 00:46:38,00:00:12,Autoplayed: user action: None; ,Anne with an E (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,00:00:12,US (United States)
Lil Tomate,2023-11-28 03:49:19,00:00:06,Autoplayed: user action: None; ,Cable Girls: Season 1 - Upper Bound Clip 2,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Lil Tomate,2023-11-28 02:26:35,00:00:12,Autoplayed: user action: None; ,Season 1 Teaser 2: Obliterated,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,Not latest view,US (United States)
Lil Tomate,2023-11-28 02:25:07,00:00:53,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Replacing Chef Chico,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:53,00:00:53,US (United States)
Lil Tomate,2023-11-28 02:24:46,00:00:07,Autoplayed: user action: None; ,Plot Clip: Leo,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,00:00:07,US (United States)
Lil Tomate,2023-11-28 02:24:09,00:00:02,Autoplayed: user action: None; ,Velvet Colección: Season 1: New Horizons (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:03,00:00:03,US (United States)
Lil Tomate,2023-11-28 02:23:53,00:00:01,Autoplayed: user action: None; ,Velvet: Season 1: Butterfly Wings (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:41,00:01:41,US (United States)
Lil Tomate,2023-11-28 02:21:52,00:01:39,Autoplayed: user action: User_Interaction; ,Velvet: Season 1: Butterfly Wings (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:40,Not latest view,US (United States)
Lil Tomate,2023-11-28 02:21:29,00:00:03,Autoplayed: user action: None; ,Velvet: Season 1: Butterfly Wings (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:03,Not latest view,US (United States)
Lil Tomate,2023-11-28 02:01:04,00:00:06,Autoplayed: user action: None; ,Velvet: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,Not latest view,US (United States)
Lil Tomate,2023-11-28 02:00:50,00:00:12,Autoplayed: user action: None; ,Cable Girls: Season 1 - Upper Bound Clip 2,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,Not latest view,US (United States)
Lil Tomate,2023-11-28 02:00:36,00:00:05,Autoplayed: user action: None; ,Velvet: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,US (United States)
Lil Tomate,2023-11-28 02:00:33,00:00:01,,Cable Girls: Season 1: Chapter 1: Dreams (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:01,00:00:01,US (United States)
Lil Tomate,2023-11-28 02:00:05,00:00:18,Autoplayed: user action: None; ,Velvet: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:18,Not latest view,US (United States)
Lil Tomate,2023-11-28 01:59:59,00:00:05,Autoplayed: user action: None; ,Season 1 Plot Clip: Transatlantic,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,US (United States)
Lil Tomate,2023-11-27 19:50:45,00:00:05,Autoplayed: user action: None; ,Trailer: The Bonfire of Destiny,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-11-27 18:59:41,00:50:56,,The Bonfire of Destiny: Limited Series: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,00:53:31,00:53:31,US (United States)
Lil Tomate,2023-11-27 18:13:20,00:35:35,Autoplayed: user action: User_Interaction; ,The Bonfire of Destiny: Limited Series: Episode 7,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:46:39,00:46:39,US (United States)
Lil Tomate,2023-11-27 17:34:16,00:38:23,,The Bonfire of Destiny: Limited Series: Episode 6,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:47:33,00:47:33,US (United States)
Lil Tomate,2023-11-27 17:16:27,00:15:22,,The Bonfire of Destiny: Limited Series: Episode 5,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:51:54,00:51:54,US (United States)
Lil Tomate,2023-11-27 16:58:57,00:15:07,,The Bonfire of Destiny: Limited Series: Episode 4,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:48:28,00:48:28,US (United States)
Lil Tomate,2023-11-27 16:37:47,00:18:58,Autoplayed: user action: User_Interaction; ,The Bonfire of Destiny: Limited Series: Episode 3,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:47:09,00:47:09,US (United States)
Lil Tomate,2023-11-27 16:20:56,00:14:31,Autoplayed: user action: User_Interaction; ,The Bonfire of Destiny: Limited Series: Episode 2,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:54:38,00:54:38,US (United States)
Lil Tomate,2023-11-27 16:18:22,00:01:30,Autoplayed: user action: User_Interaction; ,The Bonfire of Destiny: Limited Series: Episode 1,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:46:39,00:46:39,US (United States)
Lil Tomate,2023-11-27 16:18:00,00:00:08,Autoplayed: user action: None; ,Cable Girls (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Lil Tomate,2023-11-27 16:04:42,00:05:31,,The Bonfire of Destiny: Limited Series: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:25:56,Not latest view,US (United States)
Lil Tomate,2023-11-27 16:04:24,00:00:12,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: A Perfect Story,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,US (United States)
Lil Tomate,2023-11-27 16:04:02,00:00:05,Autoplayed: user action: None; ,Trailer: The Bonfire of Destiny,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,US (United States)
Lil Tomate,2023-11-27 16:02:17,00:00:22,Autoplayed: user action: None; ,Cable Girls (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:25,Not latest view,US (United States)
Lil Tomate,2023-11-27 16:01:58,00:00:08,Autoplayed: user action: None; ,Cable Girls (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,Not latest view,US (United States)
Lil Tomate,2023-11-27 16:01:54,00:00:05,Autoplayed: user action: None; ,Cable Girls (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,Not latest view,US (United States)
Lil Tomate,2023-11-26 23:41:18,00:01:11,Autoplayed: user action: None; ,Public Enemies_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:01:11,00:01:11,US (United States)
Lil Tomate,2023-11-26 23:35:31,00:00:46,Autoplayed: user action: None; ,Bombshell: The Hedy Lamarr Story_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:46,00:00:46,US (United States)
Lil Tomate,2023-11-26 23:15:57,00:01:02,Autoplayed: user action: None; ,Frybread Face and Me_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:01:02,00:01:02,US (United States)
Lil Tomate,2023-11-26 23:09:06,00:01:21,Autoplayed: user action: None; ,Enhanced Clip 2: Wingwomen,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:01:22,00:01:22,US (United States)
Lil Tomate,2023-11-26 22:05:03,01:03:50,,Wingwomen,,Netflix Chrome MAC (Cadmium) HTML 5,01:07:32,01:07:32,US (United States)
Lil Tomate,2023-11-26 22:04:24,00:00:10,Autoplayed: user action: None; ,Genre Specific Moment Clip: Seven Kings Must Die,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,US (United States)
Lil Tomate,2023-11-26 22:04:14,00:00:07,Autoplayed: user action: None; ,Teaser: The King,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Lil Tomate,2023-11-26 21:26:06,00:24:30,Autoplayed: user action: User_Interaction; ,The Cook of Castamar: Season 1: A Place for Everyone (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:53:26,00:53:26,US (United States)
Lil Tomate,2023-11-26 21:10:25,00:13:19,Autoplayed: user action: User_Interaction; ,The Cook of Castamar: Season 1: Lub-dub (Episode 11),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:50:31,00:50:31,US (United States)
Lil Tomate,2023-11-26 20:53:41,00:14:22,Autoplayed: user action: User_Interaction; ,The Cook of Castamar: Season 1: What Really Matters (Episode 10),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:48:17,00:48:17,US (United States)
Lil Tomate,2023-11-26 20:39:11,00:12:38,Autoplayed: user action: User_Interaction; ,The Cook of Castamar: Season 1: The Truth (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:49:13,00:49:13,US (United States)
Lil Tomate,2023-11-26 20:16:26,00:21:40,,The Cook of Castamar: Season 1: What Is Not to Be (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:50:30,00:50:30,US (United States)
Lil Tomate,2023-11-26 19:57:51,00:16:34,,The Cook of Castamar: Season 1: So We Are Not Erased (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:48:37,00:48:37,US (United States)
Lil Tomate,2023-11-26 19:41:57,00:13:25,,The Cook of Castamar: Season 1: Where No Light Shines (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:52:41,00:52:41,US (United States)
Lil Tomate,2023-11-26 19:25:29,00:14:17,,The Cook of Castamar: Season 1: The Decision (Episode 5),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:49:52,00:49:52,US (United States)
Lil Tomate,2023-11-26 19:06:22,00:16:57,,The Cook of Castamar: Season 1: Fly Away (Episode 4),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:50:26,00:50:26,US (United States)
Lil Tomate,2023-11-26 18:44:56,00:19:32,,The Cook of Castamar: Season 1: Credo Ut Intelligam (Episode 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:53:18,00:53:18,US (United States)
Lil Tomate,2023-11-26 18:29:07,00:13:26,,The Cook of Castamar: Season 1: The Night of the King (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:52:41,00:52:41,US (United States)
Lil Tomate,2023-11-26 18:03:37,00:22:37,Autoplayed: user action: User_Interaction; ,The Cook of Castamar: Season 1: The Essential Ingredient (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,01:06:12,01:06:12,US (United States)
Lil Tomate,2023-11-26 17:25:43,00:01:02,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,Not latest view,US (United States)
Lil Tomate,2023-11-26 17:25:15,00:00:25,Autoplayed: user action: None; ,Six Feet Under: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:25,Not latest view,US (United States)
Lil Tomate,2023-11-26 16:58:35,00:26:11,,All the Light We Cannot See: Limited Series: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,00:49:51,00:49:51,US (United States)
Lil Tomate,2023-11-26 16:44:18,00:13:37,,All the Light We Cannot See: Limited Series: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,00:57:49,00:57:49,US (United States)
Lil Tomate,2023-11-26 16:35:11,00:08:37,,All the Light We Cannot See: Limited Series: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:46:46,00:46:46,US (United States)
Lil Tomate,2023-11-26 15:52:01,00:40:16,,All the Light We Cannot See: Limited Series: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:58:30,00:58:30,US (United States)
Lil Tomate,2023-11-26 15:51:47,00:00:07,Autoplayed: user action: None; ,Limited Series Plot Clip: A Nearly Normal Family,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Lil Tomate,2023-11-26 02:50:34,00:00:10,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,US (United States)
Lil Tomate,2023-11-26 00:33:06,00:00:10,Autoplayed: user action: None; ,Six Feet Under: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,US (United States)
Lil Tomate,2023-11-26 00:32:05,00:00:09,Autoplayed: user action: None; ,Think Like a Dog_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Lil Tomate,2023-11-26 00:31:38,00:00:08,Autoplayed: user action: None; ,Relatable Clip: Sly,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Lil Tomate,2023-11-26 00:31:13,00:00:04,Autoplayed: user action: None; ,Prometheus,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-11-26 00:30:32,00:00:21,Autoplayed: user action: None; ,Enhanced Clip 2: Wingwomen,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:21,Not latest view,US (United States)
Lil Tomate,2023-11-26 00:30:25,00:00:04,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Cigarette Girl,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-11-26 00:29:55,00:00:24,Autoplayed: user action: None; ,Feast of the Seven Fishes_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:24,00:00:24,US (United States)
Lil Tomate,2023-11-26 00:29:36,00:00:11,Autoplayed: user action: None; ,Dampyr_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,Not latest view,US (United States)
Lil Tomate,2023-11-26 00:29:17,00:00:04,Autoplayed: user action: None; ,Downsizing_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Lil Tomate,2023-11-26 00:29:02,00:00:14,Autoplayed: user action: None; ,Trailer: Leo,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,Not latest view,US (United States)
Lil Tomate,2023-11-26 00:28:34,00:00:25,Autoplayed: user action: None; ,Six Feet Under: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:25,Not latest view,US (United States)
Lil Tomate,2023-11-26 00:28:28,00:00:04,Autoplayed: user action: None; ,Limited Series Trailer: A Nearly Normal Family,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Lil Tomate,2023-11-26 00:28:08,00:00:16,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:16,00:00:16,US (United States)
Lil Tomate,2023-11-26 00:25:30,00:01:12,Autoplayed: user action: None; ,Season 1 Trailer 2: La legge di Lidia Poët,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:12,00:01:12,US (United States)
Lil Tomate,2023-11-23 03:39:00,00:46:11,Autoplayed: user action: User_Interaction; ,The English Game: Season 1: Episode 2,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:46:17,00:46:17,US (United States)
Lil Tomate,2023-11-23 02:51:57,00:44:34,Autoplayed: user action: User_Interaction; ,The English Game: Season 1: Episode 1,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:44:35,00:44:35,US (United States)
Lil Tomate,2023-11-23 02:51:37,00:00:05,Autoplayed: user action: None; ,La cocinera de Castamar: Season 1 - CLM 2,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-11-22 21:31:25,00:00:08,Autoplayed: user action: None; ,Trailer: The Bonfire of Destiny,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:17,Not latest view,US (United States)
Lil Tomate,2023-11-22 21:28:38,00:00:11,Autoplayed: user action: None; ,Trailer: The Bonfire of Destiny,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,Not latest view,US (United States)
Lil Tomate,2023-11-22 21:27:45,00:00:47,Autoplayed: user action: None; ,First Wives Club: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:47,00:00:47,US (United States)
Lil Tomate,2023-11-22 21:12:08,00:14:53,,First Wives Club: Season 3: Dancing in the Streets (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:15,00:34:15,US (United States)
Lil Tomate,2023-11-22 21:11:37,00:00:25,,First Wives Club: Season 3: I Heard It Through the Grapevine (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:40,00:16:40,US (United States)
Lil Tomate,2023-11-22 18:40:01,00:14:49,,First Wives Club: Season 3: I Heard It Through the Grapevine (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:34:18,Not latest view,US (United States)
Lil Tomate,2023-11-22 18:22:57,00:15:46,,First Wives Club: Season 3: Standing in the Shadows of Love (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:30:00,00:30:00,US (United States)
Lil Tomate,2023-11-22 18:10:53,00:10:43,,First Wives Club: Season 3: What Does It Take (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:32:34,00:32:34,US (United States)
Lil Tomate,2023-11-22 18:10:13,00:00:29,,First Wives Club: Season 3: Ask the Lonely (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:32:05,00:32:05,US (United States)
Lil Tomate,2023-11-22 17:57:40,00:10:59,,First Wives Club: Season 3: Ask the Lonely (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:32:14,Not latest view,US (United States)
Lil Tomate,2023-11-22 17:27:35,00:25:56,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 3: The Way You Do the Things You Do (Episode 5),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:33:45,00:33:45,US (United States)
Lil Tomate,2023-11-22 17:27:23,00:00:06,Autoplayed: user action: None; ,Season 1 Plot Clip: The Empress,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Lil Tomate,2023-11-22 17:27:01,00:00:16,Autoplayed: user action: None; ,Feast of the Seven Fishes_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:16,Not latest view,US (United States)
Lil Tomate,2023-11-21 22:35:52,00:02:20,,The Law According to Lidia Poët: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:02:20,00:02:20,US (United States)
Lil Tomate,2023-11-21 22:35:37,00:00:05,Autoplayed: user action: None; ,Comedy Clip: Mike Birbiglia: The Old Man and The Pool,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Lil Tomate,2023-11-21 22:35:27,00:00:09,Autoplayed: user action: None; ,First Wives Club: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,Not latest view,US (United States)
Lil Tomate,2023-11-21 22:33:45,00:01:39,,First Wives Club: Season 3: The Way You Do the Things You Do (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:40,Not latest view,US (United States)
Lil Tomate,2023-11-21 21:48:52,00:31:38,,First Wives Club: Season 3: Ain’t it Peculiar (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:56,00:32:56,US (United States)
Lil Tomate,2023-11-21 21:26:42,00:20:31,,First Wives Club: Season 3: What Becomes of the Brokenhearted? (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:30:15,00:30:15,US (United States)
Lil Tomate,2023-11-21 19:18:48,00:04:48,,First Wives Club: Season 3: What Becomes of the Brokenhearted? (Episode 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:08:44,Not latest view,US (United States)
Lil Tomate,2023-11-21 19:12:50,00:05:06,,First Wives Club: Season 3: Stop in the Name of Love (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:28:31,00:28:31,US (United States)
